10000 100000
3745 9758 17
2531 4355 0
774 9644 31
2783 6111 11
6944 8412 3
9438 4844 24
5050 7369 85
8912 1547 47
6762 9890 76
9547 126 66
8066 7107 74
2317 4399 74
9739 6973 0
1350 9279 81
4738 2164 6
7545 5991 42
7199 6765 85
1033 9974 44
3836 8252 63
5589 6962 11
1687 9470 6
9845 1460 63
1134 7009 60
6532 5230 75
1837 5479 58
6668 673 99
9310 1707 34
9841 4803 55
2278 7321 43
3267 1210 69
4504 1342 95
9026 8801 22
1358 5286 77
3675 9567 60
3672 3696 52
3939 9393 79
734 7304 51
4959 9449 48
3253 2411 70
2576 8126 3
4287 6639 52
4613 9271 16
9774 3859 23
9376 8706 93
3476 9622 30
6459 2466 94
5539 7382 43
2638 2388 61
5703 6893 63
343 299 6
3104 3762 9
6326 741 2
4669 2546 96
9335 9183 93
3013 857 73
6111 4492 18
6969 2394 42
1879 6158 45
5203 7021 1
5506 4172 73
2792 3766 84
4994 6149 76
2790 1357 70
9702 6017 2
40 7329 46
8497 8413 92
7200 7946 50
9288 4331 27
5532 2205 62
3772 9066 12
6335 7614 64
1598 4647 5
7320 2891 31
9081 7883 21
763 1187 89
637 1382 97
9431 9134 18
199 6696 85
6345 6691 76
1479 4399 83
4310 3192 67
6808 1122 35
9453 6170 87
6116 4575 35
4185 8864 96
1218 5339 20
5194 1339 71
2259 5756 29
3791 8450 15
7234 2313 57
7565 5563 83
2450 9829 79
8106 4291 30
80 5502 16
7607 7661 33
1575 754 77
2175 632 43
9530 9213 64
8637 929 27
6081 9830 48
1700 8507 43
6226 7396 15
6279 9028 60
1025 7891 43
8618 9040 10
3168 1628 22
3210 28 87
7278 4852 6
7571 9275 37
8602 7969 97
9546 6176 87
1077 1167 82
4528 6168 29
6800 8156 54
3248 4505 24
1422 1237 90
9107 3568 98
3731 9177 27
1723 1159 83
2158 5675 72
9258 5744 46
5785 8895 22
1091 6193 87
8875 1237 53
8453 7612 78
3240 5320 38
5895 3322 99
5681 5954 35
5915 9063 46
4487 1458 83
93 6045 69
9619 4657 10
6773 8809 38
1464 2916 61
6481 5267 94
880 4203 84
7888 4080 26
7310 3752 10
8147 5336 49
6725 847 49
8921 3936 54
6571 8668 69
2117 9321 37
470 3937 73
2839 4267 37
3355 2726 30
8689 8323 19
2505 3734 8
1394 5287 59
1472 1325 79
8309 5748 57
8828 9265 35
1020 4448 75
3681 4647 87
4597 3956 86
7208 2068 1
3150 9556 40
7574 4116 51
7261 3300 81
7764 5893 28
4373 3617 26
4813 3482 1
2185 8584 67
7879 8968 39
2921 4582 65
7550 7208 21
392 8366 74
4390 2308 80
7878 6244 12
9385 3513 88
3324 5515 15
6698 10 16
6538 463 36
1017 1740 21
1601 7174 87
7465 2221 34
2311 5706 54
6332 6228 97
2871 1194 57
3615 8282 38
2648 6971 60
7497 3519 32
8920 2452 17
7793 5631 15
6404 2203 28
1977 9113 22
9995 1789 67
9121 1954 33
7969 6115 4
2023 4120 87
1441 3881 37
9469 5918 68
9336 8435 84
9506 7578 34
7298 3481 38
4757 5545 24
6027 2270 63
8534 1547 65
6746 8599 22
4181 5170 40
7535 3909 33
912 1561 70
329 3160 36
796 5366 6
8897 1376 67
7642 3587 81
5106 9068 25
7921 5046 59
4242 435 5
5744 1900 94
709 9362 18
8210 3017 11
9186 8135 81
4487 647 90
7116 1529 88
3893 9425 80
1242 4181 71
8581 4919 8
6296 614 99
9191 7412 14
5065 7061 75
4021 3317 49
4555 4927 59
9612 1529 94
7538 2150 10
6314 133 75
633 8739 25
9202 7508 66
3948 5190 6
7432 2748 91
4869 5573 57
7811 2834 73
2660 9094 87
6909 6442 89
232 3270 94
6464 9139 88
8574 4189 96
4996 308 74
9517 8404 66
5959 8220 45
655 8448 12
189 4441 20
6182 8790 44
7287 7472 4
4513 9466 55
8149 3946 51
2061 2303 42
9747 8746 79
5240 7670 14
1964 4488 68
3937 4696 2
5695 1829 9
4353 2547 58
7035 8658 94
4334 4032 47
4369 1314 89
5273 6972 89
2981 5583 85
6021 4111 17
6760 6521 23
8623 5897 54
5786 961 28
4203 9794 45
3347 7526 57
2291 9667 86
8917 4785 13
490 5659 94
1522 9792 8
4629 8 62
5924 2259 3
2463 9666 78
2348 8039 63
188 6692 83
7261 4831 11
1772 6659 4
5643 4158 54
6032 7069 45
8427 7347 57
7655 4433 59
3089 9055 4
5291 7452 63
2449 8922 84
7099 2795 36
285 4455 92
4878 8252 45
3380 6346 65
2617 4109 56
927 2645 77
1271 2752 10
267 8906 62
1496 4211 34
3789 146 51
6814 7061 76
6297 465 12
1503 2960 98
6446 9050 24
9322 8511 97
4832 9213 82
5626 3584 33
8643 3173 77
542 7358 34
7383 5819 33
6369 9096 11
777 938 14
3082 1921 95
3435 6531 56
389 3912 42
3332 2219 93
1291 8285 98
7640 1555 75
8724 423 93
9005 7519 8
2151 6880 77
9022 9129 16
6208 228 58
8787 2207 66
8587 4817 37
5024 2451 56
3308 2111 21
8929 5610 72
5724 1382 86
8144 996 48
3961 8429 70
615 3487 33
584 3336 16
5070 5108 11
2827 3724 88
8661 5615 92
1856 1342 20
3923 7334 34
4881 5877 95
1551 5873 3
2026 757 6
4879 6115 6
9846 900 23
3949 4464 31
6958 3643 33
1667 6479 18
7515 5685 69
5722 3215 48
1344 6914 72
1018 1984 3
3806 2490 26
9940 5517 98
7732 3934 70
3076 8310 84
9583 8070 36
7493 8019 79
5061 6902 74
6671 8920 20
4305 367 31
7783 382 17
9414 8935 97
1301 8002 93
4302 7591 48
663 5838 96
9289 2734 0
665 6828 92
9362 2185 66
9787 4010 88
1181 8081 78
8279 3257 90
7371 8619 54
9085 1948 17
1459 6875 40
1065 7005 43
2899 142 3
7952 4767 48
9352 6992 95
1491 6587 16
2932 3571 56
3181 4538 88
9608 3614 69
7156 8380 90
3623 2899 50
8611 5963 3
845 7332 79
6324 3319 34
6748 76 41
9093 1652 82
8859 5126 12
4121 8802 44
5782 2761 84
9607 2859 52
1411 883 0
6636 6254 2
631 2616 57
2358 8656 39
8191 7708 98
5215 4267 27
1935 9348 12
4781 7858 40
1791 4840 54
4745 4562 99
448 4110 86
7855 9233 94
4934 682 21
4329 4978 57
406 5064 51
8667 3354 93
5651 4767 58
7072 1357 3
8726 7238 10
6264 6787 38
4831 9863 98
103 5853 89
1331 3924 53
2084 6709 69
2051 3847 47
5400 7608 67
9887 4865 79
8109 7580 44
6352 6513 47
6787 7630 54
6808 5792 93
3860 8617 36
2154 3886 89
9896 4936 38
3751 1218 84
1542 1610 82
2299 6526 83
9054 2757 56
2355 5673 91
4185 3212 32
3332 282 51
9139 2007 98
4668 4047 76
7076 5630 6
7444 2137 36
7845 1557 88
8705 2246 27
1587 669 55
9999 7573 68
8318 4198 36
3372 4364 86
9738 3035 81
6267 7466 60
2552 8723 89
9274 3062 1
6642 5163 14
1902 2334 26
1200 6599 53
6885 605 67
4908 3937 63
6928 3912 5
9924 4338 83
4949 2822 66
5727 1311 88
8242 753 68
4966 6974 9
5901 1097 81
8117 3638 64
2264 8711 81
9853 8158 86
8779 8127 71
3461 1683 44
89 8164 67
973 6547 39
4084 4372 1
5818 4681 39
6194 3508 58
2481 1406 9
8868 1282 75
5445 3872 92
3894 4036 97
8378 3440 30
3773 8010 8
4811 9664 26
9836 307 43
5797 1846 90
7221 9020 11
3298 9383 97
844 9524 32
2778 7505 6
4695 432 76
4286 8708 68
5804 5520 21
9719 2259 35
6600 4300 46
4341 3209 66
5392 7643 26
1243 9218 51
9920 7385 16
9885 8358 90
442 2140 57
4512 6510 66
3785 7390 4
7490 6178 38
2286 3401 83
141 6256 94
4873 4336 33
7302 6086 53
9699 6220 51
4640 5801 5
21 2559 44
1635 5304 89
3101 2377 74
2774 9773 34
1066 7140 4
56 40 15
9472 4256 26
7252 7134 7
6622 1388 31
5659 2060 45
1803 639 81
6693 8547 45
7249 3622 39
1485 3595 96
6923 5550 9
4161 3738 52
6383 2649 33
3947 680 12
8012 2993 96
1652 9681 5
4295 9900 43
629 6644 29
1191 4682 90
7210 7589 88
7891 4690 97
5070 484 19
4309 3355 32
1650 4167 13
2466 7113 84
3284 3752 40
5943 9611 6
6819 699 62
8328 2608 9
9096 7025 40
8056 8602 23
9183 1928 90
1280 3976 54
9643 6870 76
2711 2377 56
7287 2777 26
4365 3799 63
4860 6612 6
26 7372 49
3211 3006 13
8676 323 7
9573 5177 63
1474 8365 34
700 8964 67
3177 1058 38
5140 3104 69
9463 7612 23
6623 1714 23
3272 2682 83
6248 641 77
8314 7209 87
2359 4 71
4607 5071 30
7037 9661 49
9359 984 2
5512 3717 84
3478 3968 25
1034 4181 24
390 7963 49
6334 9605 85
7889 3853 22
7752 2532 13
6867 1557 18
2858 9650 68
7065 6949 88
6602 7041 19
8368 4455 70
5161 9632 39
1512 4882 54
7455 1605 54
70 1432 80
8152 9066 53
1488 1218 31
9796 3057 98
7868 4815 92
1031 5618 23
1875 9019 22
802 8 75
9724 3592 50
831 9365 71
7932 2021 31
9017 5810 56
5100 7693 68
1180 4371 34
1677 3535 61
7806 4484 20
7032 578 7
2405 5844 79
7068 7298 76
9582 8714 59
520 3945 83
2991 3550 36
5765 8555 16
3300 647 70
7801 8335 90
1618 7513 26
5746 1569 20
5741 9894 54
7519 7418 58
8454 5228 35
1253 9407 75
6525 3127 60
255 3277 5
4266 5217 36
8011 174 63
6733 832 3
9049 556 57
7831 9061 77
8830 3739 88
8386 1998 19
6449 4790 48
6548 9661 71
1017 4230 44
8931 5711 41
7035 178 8
9209 5555 78
6343 8393 31
3201 7326 98
2525 3202 14
9421 2698 66
7310 7815 6
5832 4668 92
8961 1612 72
3847 4540 36
4452 3401 97
6492 7291 47
7267 6250 57
5143 330 32
1268 5421 75
80 1224 10
4721 856 7
3960 1573 49
7258 8151 56
4421 3500 18
2383 7171 25
4435 2333 17
6815 2312 19
5066 9549 68
8620 8069 52
3820 228 49
1189 8932 43
8894 102 20
5224 6696 69
7953 5566 39
1460 4796 95
4865 9027 58
5760 4358 48
4476 417 84
4740 1293 66
6814 6278 27
9717 1613 20
8875 4550 29
1645 4937 71
3327 7161 36
894 1893 44
7737 9453 32
1308 7260 40
3714 4618 18
8631 8822 36
5314 3524 78
7219 3600 39
4011 162 8
9027 6955 24
8591 7719 37
3804 8473 87
7802 8747 98
6874 8681 33
1591 3563 42
8672 4217 46
2695 2432 0
7633 5544 36
8066 5667 67
8743 4780 39
8146 620 95
183 7878 60
3183 7947 89
2608 7854 24
2359 6206 8
9725 2893 10
321 3643 93
7140 6110 62
4980 5457 25
8098 6331 51
4286 2317 2
5951 271 61
2132 3086 88
8620 7859 15
864 7656 10
7901 9993 13
7920 2134 22
7823 7762 54
1152 8032 96
1507 8729 48
8045 1226 75
2623 3756 44
5384 5612 50
4524 9455 52
7422 8207 86
6662 7119 16
7805 442 32
392 2737 13
5920 7127 64
1829 5033 72
6646 7355 34
7714 5726 75
9486 4916 98
3779 967 29
1134 7676 57
7798 5469 17
9903 669 30
436 6950 44
1972 2618 4
1539 3093 72
943 2066 8
2464 3004 22
3375 9925 37
3394 1491 73
8409 9827 77
7289 617 97
4807 8207 9
9914 4318 80
8066 9763 1
4963 1644 83
4458 9734 51
7531 9416 7
7940 1101 4
1748 6689 41
4310 623 55
9218 3888 60
83 5023 90
1945 4428 39
6152 7959 32
8498 2602 97
5458 9897 35
7666 8646 38
3949 9769 93
8831 7184 0
7277 7406 23
8564 2919 95
6581 2310 92
8813 3280 3
3240 1666 70
6639 4394 34
9715 5830 73
1819 5552 10
8484 3295 29
1997 5853 54
115 664 72
2959 696 54
156 1045 82
2531 8391 68
6701 6597 6
6088 1784 86
8951 1689 51
4026 3692 89
1246 2638 22
5607 8049 84
2476 5607 83
6207 2465 20
2873 1553 85
8078 2498 94
3705 5354 17
9585 6291 4
6499 2831 52
4827 417 74
5104 3168 21
4563 8632 32
5665 7843 3
3671 2278 16
2347 67 47
3537 6205 48
4405 2298 25
8984 7501 78
7478 8835 29
711 1762 17
5636 8931 54
3265 2283 97
9596 7028 63
3693 989 34
6462 5385 23
6539 8482 19
4327 914 20
8108 1403 22
8458 44 58
3220 1897 19
5145 1863 70
6966 6823 59
560 2516 48
6818 3637 59
1050 797 35
5518 8276 74
8643 2367 31
9517 3541 1
8576 8744 89
6159 5165 16
3250 6911 66
7790 9513 19
463 9151 8
9309 1877 61
1958 5850 63
7750 6015 82
7350 5312 39
8608 8785 54
1679 7268 72
7539 7789 30
7480 4916 73
3512 3362 53
1658 8617 5
4255 5120 12
8224 7635 77
3471 2338 85
3848 3350 92
9611 8556 8
2918 2301 59
439 9401 34
7860 6031 8
4261 4339 16
1652 9942 64
8335 7890 4
3269 2776 1
583 6115 60
224 2294 62
1525 9165 61
638 9584 8
8017 8360 55
8435 5652 58
2823 7030 18
9739 6820 90
7608 2613 4
2014 2520 44
4133 1745 14
6219 9170 31
692 9266 89
4790 5245 37
4525 3256 56
5915 4431 14
7362 8412 87
9890 9625 13
2332 9810 8
9729 155 53
7243 8024 53
4459 9640 99
8709 1869 69
8174 1049 37
4450 1153 85
7535 7365 53
9686 6707 96
2347 6036 39
7992 1306 70
2243 308 27
3457 5963 6
8990 3510 32
9954 5479 56
1405 1854 5
2118 859 98
9727 4133 82
7124 73 42
6097 8614 36
8952 224 94
5773 4439 47
4616 6727 83
582 7889 27
6958 7420 32
8776 8298 99
6562 3176 40
6707 9094 70
8984 462 24
4124 9810 7
7508 1567 20
9478 4459 32
2868 2181 70
6697 5064 17
5798 4123 30
8324 5133 9
556 7285 14
7460 7152 96
2564 232 62
3476 8514 33
3788 3904 86
5898 6045 94
8991 2632 54
9045 3676 34
6943 5930 90
3004 3037 3
5537 9264 48
1941 8706 10
5314 2381 30
9219 491 53
3706 5296 4
9677 5185 20
9640 664 61
4368 8521 80
8897 7727 22
8684 4981 44
2581 9241 96
9746 2272 2
3917 8659 13
2817 9718 35
4565 8837 73
1029 2408 84
4669 722 59
8572 1636 10
3519 3465 53
7175 3190 5
7500 2756 2
6687 2766 26
5677 7556 85
5754 1032 44
9044 8530 86
7035 1186 30
7868 5600 58
8243 7816 99
1839 9082 38
5871 839 18
5847 8728 39
8325 7219 75
3156 9431 6
8737 5878 38
8035 1870 25
8074 7774 48
2544 135 49
1881 4021 72
9753 7945 34
7728 1551 41
8644 6887 53
2683 5718 84
2681 1452 80
8060 8495 44
9043 707 93
4413 5641 86
6606 7794 53
8875 7355 21
8589 2037 26
7842 8566 44
4457 6316 62
3862 6281 23
1459 7284 65
544 3409 91
2343 2067 0
9651 5477 17
6161 8439 97
3458 2784 66
5985 1562 27
8951 8963 48
9733 9404 61
7512 2663 11
7289 2292 66
9437 6215 48
8972 5727 88
8211 5088 10
9936 5024 83
3068 6546 96
5163 9830 78
9443 7435 66
8964 1201 5
7042 2361 79
9224 5199 12
1267 8565 67
4782 1836 20
5220 9481 33
4437 6380 29
5927 1205 53
54 4835 30
1278 8832 20
6374 3494 20
2745 931 59
8025 3462 7
8620 6293 46
1617 7150 63
6143 8737 59
2152 9144 51
8235 1706 75
5369 3055 90
9055 2577 26
4402 1791 71
2666 303 26
5219 339 36
81 7963 33
528 7054 85
4236 5995 46
7811 5407 4
394 508 42
8142 3674 32
367 7948 80
2696 3177 68
672 8349 34
2890 3100 96
1460 2093 56
3511 510 21
9795 5691 25
8337 3613 84
9362 2581 36
9062 3572 23
6822 2507 53
779 9066 7
1350 8224 71
4373 1057 36
7893 480 19
2994 7335 84
1491 6267 36
1235 5519 68
6731 6490 66
2729 6125 8
5278 2805 98
1174 4833 67
180 1765 78
7621 2404 93
8697 6739 86
7996 7888 88
4299 7592 64
4373 6324 98
1282 8412 8
7648 2028 9
7896 4510 14
7246 1720 20
6474 3418 38
9007 5126 97
3387 5042 14
43 3249 97
5197 4599 70
5515 8111 14
6654 6558 22
3325 5184 14
9948 6464 46
2852 1789 80
9103 4559 37
9367 6622 60
194 6881 58
8673 2748 65
1872 6408 37
7820 5684 85
672 9411 2
5565 3253 48
202 4632 99
1771 9245 44
4287 3019 38
1706 7377 50
6876 8643 21
340 3765 61
9593 9714 44
3265 381 54
7241 2511 59
1083 5429 56
5812 3552 53
7270 3950 52
6948 2452 18
6728 9494 52
122 9610 9
5412 2150 66
4514 8159 39
3828 3947 6
4172 8974 51
9926 6336 44
7644 1620 78
257 9854 93
3657 1761 20
2999 6976 98
2211 4211 17
3470 8396 10
299 6683 10
4364 3493 95
853 5960 36
8818 7791 18
7352 3183 32
2873 3125 56
6033 6628 67
3964 8262 17
2727 832 72
6873 9164 31
7371 8279 39
24 8183 8
3590 7314 64
6308 472 44
9103 6140 20
4895 7152 85
5163 2503 76
1064 3687 40
6741 7510 58
1085 2913 12
8324 9955 73
6788 7793 82
4359 5837 17
8684 9144 63
6269 7875 85
3421 4329 67
1423 4587 58
62 825 41
1369 4952 66
5492 4107 77
1759 5786 14
9345 8150 77
1257 6750 30
3621 2926 93
5113 4098 52
2898 420 98
2712 8952 39
9741 3272 23
6309 3518 96
3724 5367 52
6570 1000 76
1034 1712 39
6226 2634 55
3051 383 33
8506 9518 21
1721 7482 2
9446 5635 74
539 5844 39
6287 6596 70
8873 4312 94
4080 680 74
4387 3872 45
8291 8666 75
6816 1014 65
1881 5709 61
5503 7011 84
4268 2871 15
3782 753 40
5588 8115 54
7911 1016 8
3351 5091 38
237 6715 46
5024 472 30
6499 9145 0
5049 6695 89
2479 5664 22
3353 3739 19
5943 4365 39
2546 7207 85
268 3807 7
6419 5027 30
6296 5812 62
4678 1547 96
6577 3032 26
3527 7402 39
7090 2674 42
601 5823 90
8360 4608 37
3522 436 81
5890 2101 64
4197 6253 8
5092 4216 60
3711 8137 6
3582 4404 26
401 9996 1
393 1092 81
927 3055 29
3570 8750 95
2644 2758 99
5126 8348 72
27 7904 84
9439 9050 28
363 4653 56
1940 7964 77
7630 7695 12
1545 7835 23
4839 6681 78
7988 9600 47
6560 6597 2
6749 3389 14
1317 7926 18
4196 7768 46
4842 3131 83
4606 7127 14
2738 2095 74
9185 7311 14
5922 1654 20
8495 2840 78
9527 2901 4
5706 2342 97
8437 9246 64
8861 6027 12
6207 6319 30
457 5783 81
4120 7454 90
6001 3862 63
3839 6853 73
3299 5208 96
7818 2571 1
4045 3387 33
2492 2400 66
2120 6554 89
5643 4710 69
4581 4333 10
2156 1680 9
4718 2 85
8646 2444 90
7666 3136 72
1462 4117 72
2311 5321 30
7923 4264 62
1440 2892 17
7536 3718 42
8508 5940 48
555 8901 84
9833 8971 38
6439 5264 38
3640 7476 51
2071 4312 4
398 3446 20
3068 1018 18
6794 71 17
7271 5322 3
7975 4368 39
8107 834 46
1012 7808 55
9037 8862 81
8299 815 41
9663 1088 37
5158 8160 12
6555 8038 34
1352 7094 12
3499 6784 50
3052 6025 36
8141 8169 52
8293 3749 69
1654 6936 34
7084 646 46
4242 9355 79
4607 828 84
9175 5092 72
3072 1632 42
7576 5648 88
1905 274 14
2404 8240 37
6925 4344 93
6748 7376 62
2232 564 69
9125 9983 72
8368 7356 65
9982 9307 75
9165 2089 12
3567 8008 61
599 7665 40
5650 9654 79
4745 2920 40
664 2786 85
9773 4453 13
1325 2402 2
6662 4220 8
7649 5413 17
6387 8628 9
3999 5281 40
9373 4530 76
8997 9095 3
1373 1512 89
986 7644 94
3864 1279 25
7647 2601 94
5088 6072 18
6821 1808 48
7385 6500 51
3271 395 68
1075 8970 13
2719 580 53
6606 9369 86
5929 1456 44
4897 575 7
8921 6521 42
4124 9223 80
3396 4556 22
6118 9736 66
1107 5562 8
6468 232 7
9087 7343 5
8012 2066 88
7733 5700 30
7444 9343 14
2949 4706 22
552 4374 22
3156 8570 43
4754 5571 62
2253 799 25
6351 4547 92
4801 1220 43
3073 1136 9
8548 366 3
3673 2038 33
3033 6020 52
5868 6830 74
1819 6545 4
1636 565 29
1323 7513 95
9874 530 85
4920 5739 92
8343 6131 9
6783 7126 53
546 7913 13
5181 2414 85
3646 3086 8
4749 9230 45
337 1146 24
8266 5697 20
8331 2248 82
4924 410 17
7609 5551 59
6228 16 30
6883 3587 66
7127 4317 40
920 4091 63
9076 8734 4
1058 3326 63
3847 7874 38
7838 3326 18
7810 8535 26
4595 3809 88
8021 3310 94
2506 4813 4
9568 3744 18
749 13 53
2921 7361 2
3614 4826 38
3062 2225 3
6931 4178 79
8221 2718 45
4660 3432 14
5488 4902 17
7798 1192 78
8289 1021 28
9190 8070 5
3353 1273 72
4461 9606 52
8098 4773 97
2056 2668 15
5516 5562 26
3157 5615 8
2275 6688 11
9703 8557 76
7904 7896 17
4887 5772 92
4307 7400 75
7465 5874 46
7690 3906 90
6484 6540 84
9503 6233 68
933 5252 57
811 8171 58
729 6903 69
6759 4153 43
9516 9535 53
4198 5364 78
7765 1868 63
8843 4439 57
5465 1906 62
4870 6850 15
4929 8089 33
8624 2283 2
608 4872 76
5001 7497 22
9301 2008 20
433 6870 7
7293 6773 43
7066 2059 43
5882 826 62
162 9150 90
871 728 84
515 4870 49
692 5044 38
6417 4811 74
7501 968 55
9195 2564 83
3218 5418 71
2717 3327 77
8306 1606 22
1644 4580 20
5106 9697 67
7805 4546 82
2548 4566 23
1474 5873 38
7102 8875 81
4736 3483 28
311 4819 4
7259 9022 92
7504 71 0
4460 2765 47
7946 5474 19
8797 5823 41
3032 5910 97
4859 5442 98
3678 4829 86
3283 4707 62
4483 9898 94
4241 6976 65
1535 8757 45
4919 6461 89
6041 6426 57
7876 5176 60
3670 4136 61
4807 9241 40
4852 5842 43
1131 1710 44
4831 8939 84
4303 5520 56
1454 1196 98
7699 6992 4
5850 9931 82
9577 7295 5
5280 9754 93
321 5833 94
9841 1991 44
2557 495 48
7111 7613 50
1685 8230 50
3097 58 65
7379 4340 70
5795 7399 66
176 9031 84
26 4282 15
7054 8151 78
5939 6547 64
8994 8320 49
5699 4343 54
6493 6008 37
7641 5433 60
2495 2815 25
7706 131 62
4434 7948 3
4890 4706 57
3705 6344 75
6913 6283 79
9782 5678 57
4239 1277 25
9778 165 92
4413 4744 72
7438 5462 12
1658 2357 62
9754 3835 89
631 8520 41
6732 4649 53
8635 6356 79
9790 3654 9
4352 7940 95
9960 7018 34
9333 1441 50
9687 4811 55
6930 2567 27
4782 1119 46
3800 5303 50
2600 2146 56
8888 8400 43
7925 8086 88
5752 6103 44
7513 6697 35
4444 9379 96
2803 4168 34
8194 9462 44
4114 1554 88
6651 3397 28
2274 5551 91
5842 4979 28
2142 9107 24
6525 4385 36
2779 3897 72
4435 511 16
9874 2620 46
7341 6363 23
896 5524 60
8949 5915 81
3049 3909 11
7279 1161 99
8886 8375 94
6367 6284 50
6199 4121 10
4616 1405 6
2144 7291 36
2714 6175 99
8479 3931 56
5288 9370 86
2333 2908 89
3942 1153 82
7974 2414 92
9132 3531 41
39 4431 97
6949 539 23
7577 8853 55
3218 4281 63
3817 1224 2
8797 3007 52
9083 3032 19
5533 7094 37
4361 906 28
418 8403 6
8774 2422 40
1407 8913 50
9919 5546 9
3490 4685 1
2682 1328 42
167 3579 83
3615 1488 5
1617 8279 72
8555 3365 50
8129 8652 16
7827 1952 72
6926 5575 71
3352 7013 29
2301 2147 5
6225 1113 40
7561 6878 20
